100,,200,,300,,400,,500,
X,Y,X,Y,X,Y,X,Y,X,Y
62.932343586901894,10.30989364217988,52.10855437162075,15.475842583194888,52.10855437162075,31.153462908087327,52.10855437162075,55.775950062633385,52.10855437162075,96.21112283889212
65.0300430617426,11.177676985264196,54.272679377445186,17.27225410806966,54.272679377445186,34.8290651324067,54.272679377445186,62.424326782376,54.272679377445186,107.29593850621416
67.51009517475994,12.191202190213293,56.52668285135065,19.322080190829535,56.52668285135065,38.87799644388021,56.52668285135065,69.84351244159357,56.52668285135065,119.73211521258729
70.3138629413986,13.646483924659243,58.87429754398813,21.571645841767733,58.87429754398813,43.5189200553394,58.87429754398813,77.97501613983678,58.87429754398813,133.56828225342272
73.23407423650346,15.251816480125607,61.31941123120804,24.11674940448108,61.31941123120804,48.630817410112556,61.31941123120804,87.25594392279912,61.31941123120804,149.04956498971288
76.27556508661114,17.032784762972106,63.86607315242541,26.94959422989784,63.86607315242541,54.31790360886644,63.86607315242541,97.58098470900796,63.86607315242541,166.27363787024208
79.44337236370626,19.066013329405134,66.51850071637739,30.110526352958296,66.51850071637739,60.80191164532047,66.51850071637739,109.24630912984593,66.51850071637739,185.54564733261373
82.74274212655182,21.295670716335465,69.2810864853786,33.65785951673187,69.2810864853786,67.91233526127333,69.2810864853786,121.94635720800065,69.2810864853786,206.98718426391918
86.17913830844401,23.797140942722642,72.15840544963966,37.58228986317767,72.15840544963966,75.88957565549981,72.15840544963966,136.41863292479482,72.15840544963966,230.97811286101262
89.75825176577841,26.637840654337754,75.15522260369669,42.048977777418294,75.15522260369669,84.94862590855536,75.15522260369669,152.63210637680555,75.15522260369669,257.66979659722324
93.48600970241387,29.734529775488944,78.27650083749747,46.92268059639349,78.27650083749747,94.86815310793357,78.27650083749747,170.7725652833914,78.27650083749747,287.57970229256995
97.36858548543971,33.24787607713479,81.52740915521362,52.50762346087659,81.52740915521362,106.0281658630092,81.52740915521362,190.83215829787585,81.52740915521362,320.91173745315007
101.4124088686031,37.19941513418976,84.91333123538887,58.57537101408779,84.91333123538887,118.68490395247441,84.91333123538887,213.41342587878842,84.91333123538887,357.99609361676454
105.62417664032549,41.51746487567685,88.43987434659905,65.55743286266305,88.43987434659905,132.46166138217342,88.43987434659905,238.59274110207483,88.43987434659905,399.48976749102377
110.01086371394419,46.45185177081362,92.11287863339014,73.18993141742664,92.11287863339014,148.13591799889144,92.11287863339014,267.11532403882785,92.11287863339014,445.5854515399551
114.57973467854265,51.8841208376589,95.93842678787047,81.82515362400312,95.93842678787047,165.81912038661264,95.93842678787047,298.5842872979823,95.93842678787047,497.0770227656576
119.3383558294992,57.99660988428688,99.92285412297552,91.3941209305083,99.92285412297552,184.98107241727735,99.92285412297552,333.657129787513,99.92285412297552,555.7240314762425
124.29460769867885,64.86943668585074,104.07275906408535,102.16129890509276,104.07275906408535,206.9662341393961,104.07275906408535,373.2546879902784,104.07275906408535,621.9651750035028
129.45669810501616,72.38815350495375,108.39501407637162,114.19696242728219,108.39501407637162,231.27727272857047,108.39501407637162,417.1632805199977,108.39501407637162,695.9941929952794
134.83317574710404,81.0292338465297,112.89677704596824,127.51207013930906,112.89677704596824,258.4039060450204,112.89677704596824,466.16486115405223,112.89677704596824,779.0760433774817
